Date,PJME_MW
2004-10-01,29385.416666666668
2004-10-02,26949.625
2004-10-03,25449.125
2004-10-04,29182.166666666668
2004-10-05,28620.916666666668
2004-10-06,28920.041666666668
2004-10-07,29349.583333333332
2004-10-08,29252.875
2004-10-09,26185.0
2004-10-10,25002.791666666668
2004-10-11,28043.875
2004-10-12,28878.625
2004-10-13,29064.0
2004-10-14,29151.375
2004-10-15,29046.583333333332
2004-10-16,25893.083333333332
2004-10-17,25639.833333333332
2004-10-18,29243.416666666668
2004-10-19,29695.625
2004-10-20,29809.333333333332
2004-10-21,29716.791666666668
2004-10-22,29268.833333333332
2004-10-23,26689.541666666668
2004-10-24,26326.583333333332
2004-10-25,29336.125
2004-10-26,29356.291666666668
2004-10-27,29414.291666666668
2004-10-28,29317.041666666668
2004-10-29,29249.166666666668
2004-10-30,26425.875
2004-10-31,25341.391304347828
2004-11-01,28494.791666666668
2004-11-02,28971.375
2004-11-03,28831.291666666668
2004-11-04,30495.208333333332
2004-11-05,29612.75
2004-11-06,27104.5
2004-11-07,25746.208333333332
2004-11-08,29603.458333333332
2004-11-09,31622.958333333332
2004-11-10,32213.666666666668
2004-11-11,30537.208333333332
2004-11-12,31259.875
2004-11-13,29200.375
2004-11-14,28963.75
2004-11-15,31454.666666666668
2004-11-16,30847.0
2004-11-17,30672.5
2004-11-18,29926.958333333332
2004-11-19,29439.25
2004-11-20,27373.791666666668
2004-11-21,26434.041666666668
2004-11-22,30061.166666666668
2004-11-23,30439.208333333332
2004-11-24,30201.958333333332
2004-11-25,25626.416666666668
2004-11-26,28582.25
2004-11-27,27775.25
2004-11-28,26595.916666666668
2004-11-29,30725.833333333332
2004-11-30,31487.708333333332
2004-12-01,31356.916666666668
2004-12-02,32280.041666666668
2004-12-03,32596.0
2004-12-04,30555.75
2004-12-05,28617.5
2004-12-06,32849.625
2004-12-07,32568.791666666668
2004-12-08,30752.708333333332
2004-12-09,32298.541666666668
2004-12-10,31625.166666666668
2004-12-11,28919.666666666668
2004-12-12,29497.708333333332
2004-12-13,32826.0
2004-12-14,34791.083333333336
2004-12-15,36332.166666666664
2004-12-16,35739.541666666664
2004-12-17,33778.583333333336
2004-12-18,32350.0
2004-12-19,32256.041666666668
2004-12-20,41129.75
2004-12-21,38604.958333333336
2004-12-22,34593.875
2004-12-23,31835.5
2004-12-24,31937.5
2004-12-25,31842.791666666668
2004-12-26,33421.916666666664
2004-12-27,36700.625
2004-12-28,37640.291666666664
2004-12-29,34156.708333333336
2004-12-30,32284.291666666668
2004-12-31,29338.541666666668
2005-01-01,26457.5
2005-01-02,28669.041666666668
2005-01-03,30772.958333333332
2005-01-04,30657.916666666668
2005-01-05,32609.5
2005-01-06,33510.666666666664
2005-01-07,32662.416666666668
2005-01-08,30890.208333333332
2005-01-09,30259.583333333332
2005-01-10,32855.25
2005-01-11,33651.791666666664
2005-01-12,32930.541666666664
2005-01-13,31474.5
2005-01-14,31573.083333333332
2005-01-15,32471.0
2005-01-16,32460.875
2005-01-17,37130.5
2005-01-18,40739.458333333336
2005-01-19,40959.416666666664
2005-01-20,37605.041666666664
2005-01-21,38764.666666666664
2005-01-22,39343.208333333336
2005-01-23,37294.958333333336
2005-01-24,40781.916666666664
2005-01-25,37640.333333333336
2005-01-26,35820.25
2005-01-27,39651.916666666664
2005-01-28,40509.375
2005-01-29,36628.583333333336
2005-01-30,33489.625
2005-01-31,36225.833333333336
2005-02-01,36630.583333333336
2005-02-02,36344.0
2005-02-03,36041.083333333336
2005-02-04,34120.75
2005-02-05,30505.791666666668
2005-02-06,29433.25
2005-02-07,32308.0
2005-02-08,32202.916666666668
2005-02-09,31552.666666666668
2005-02-10,33037.583333333336
2005-02-11,34872.541666666664
2005-02-12,31791.416666666668
2005-02-13,30128.666666666668
2005-02-14,33918.5
2005-02-15,31383.166666666668
2005-02-16,31812.916666666668
2005-02-17,33978.958333333336
2005-02-18,36170.416666666664
2005-02-19,34111.708333333336
2005-02-20,31618.875
2005-02-21,33208.291666666664
2005-02-22,32929.833333333336
2005-02-23,33040.625
2005-02-24,36007.125
2005-02-25,35318.0
2005-02-26,32570.333333333332
2005-02-27,31411.291666666668
2005-02-28,35489.333333333336
2005-03-01,34671.875
2005-03-02,35586.833333333336
2005-03-03,36383.458333333336
2005-03-04,35146.041666666664
2005-03-05,31532.458333333332
2005-03-06,30031.208333333332
2005-03-07,30955.375
2005-03-08,33735.125
2005-03-09,37470.083333333336
2005-03-10,36005.541666666664
2005-03-11,33624.375
2005-03-12,30371.0
2005-03-13,29517.083333333332
2005-03-14,32871.25
2005-03-15,33421.333333333336
2005-03-16,33017.541666666664
2005-03-17,32838.083333333336
2005-03-18,31743.166666666668
2005-03-19,28709.833333333332
2005-03-20,28305.625
2005-03-21,31513.666666666668
2005-03-22,31296.75
2005-03-23,32864.875
2005-03-24,32491.416666666668
2005-03-25,30250.708333333332
2005-03-26,28533.5
2005-03-27,27034.416666666668
2005-03-28,31561.375
2005-03-29,30521.333333333332
2005-03-30,29870.416666666668
2005-03-31,30274.208333333332
2005-04-01,29255.791666666668
2005-04-02,28056.0
2005-04-03,28284.17391304348
2005-04-04,30378.083333333332
2005-04-05,29524.208333333332
2005-04-06,29043.291666666668
2005-04-07,28909.041666666668
2005-04-08,28249.333333333332
2005-04-09,25656.416666666668
2005-04-10,24999.333333333332
2005-04-11,28076.833333333332
2005-04-12,28954.333333333332
2005-04-13,29044.666666666668
2005-04-14,29031.333333333332
2005-04-15,28652.166666666668
2005-04-16,26315.416666666668
2005-04-17,25312.5
2005-04-18,28351.125
2005-04-19,29069.291666666668
2005-04-20,30447.166666666668
2005-04-21,28939.583333333332
2005-04-22,28366.875
2005-04-23,26204.583333333332
2005-04-24,25441.125
2005-04-25,29446.083333333332
2005-04-26,29002.0
2005-04-27,28555.083333333332
2005-04-28,28324.958333333332
2005-04-29,28246.541666666668
2005-04-30,26323.375
2005-05-01,24597.833333333332
2005-05-02,28567.375
2005-05-03,29010.833333333332
2005-05-04,28835.083333333332
2005-05-05,28942.25
2005-05-06,28736.125
2005-05-07,25866.0
2005-05-08,24292.625
2005-05-09,28459.833333333332
2005-05-10,28850.291666666668
2005-05-11,29818.833333333332
2005-05-12,29571.208333333332
2005-05-13,27924.708333333332
2005-05-14,26220.916666666668
2005-05-15,25816.083333333332
2005-05-16,28777.083333333332
2005-05-17,28535.958333333332
2005-05-18,28715.291666666668
2005-05-19,28774.458333333332
2005-05-20,28507.0
2005-05-21,25578.625
2005-05-22,24565.791666666668
2005-05-23,28238.666666666668
2005-05-24,28704.458333333332
2005-05-25,29105.166666666668
2005-05-26,29063.0
2005-05-27,29298.416666666668
2005-05-28,25867.125
2005-05-29,24344.5
2005-05-30,25020.416666666668
2005-05-31,29560.208333333332
2005-06-01,30042.0
2005-06-02,29444.041666666668
2005-06-03,29088.625
2005-06-04,27260.25
2005-06-05,30032.625
2005-06-06,38011.583333333336
2005-06-07,38071.208333333336
2005-06-08,41303.166666666664
2005-06-09,41785.75
2005-06-10,40617.708333333336
2005-06-11,38218.708333333336
2005-06-12,37397.375
2005-06-13,43247.416666666664
2005-06-14,45736.375
2005-06-15,42553.208333333336
2005-06-16,36957.291666666664
2005-06-17,32165.125
2005-06-18,28811.5
2005-06-19,26976.791666666668
2005-06-20,30888.791666666668
2005-06-21,33200.75
2005-06-22,34948.625
2005-06-23,33823.583333333336
2005-06-24,36435.208333333336
2005-06-25,36929.708333333336
2005-06-26,37893.75
2005-06-27,39419.583333333336
2005-06-28,42201.291666666664
2005-06-29,41111.166666666664
2005-06-30,40685.958333333336
2005-07-01,40501.625
2005-07-02,34923.791666666664
2005-07-03,30795.083333333332
2005-07-04,32214.125
2005-07-05,38238.75
2005-07-06,39577.833333333336
2005-07-07,36501.916666666664
2005-07-08,32895.916666666664
2005-07-09,32060.458333333332
2005-07-10,34108.708333333336
2005-07-11,40683.916666666664
2005-07-12,43082.208333333336
2005-07-13,40571.625
2005-07-14,41229.833333333336
2005-07-15,41663.375
2005-07-16,38107.166666666664
2005-07-17,37762.5
2005-07-18,44859.166666666664
2005-07-19,46461.416666666664
2005-07-20,45174.791666666664
2005-07-21,43912.541666666664
2005-07-22,44732.625
2005-07-23,39023.125
2005-07-24,34728.166666666664
2005-07-25,42357.041666666664
2005-07-26,47254.791666666664
2005-07-27,48413.083333333336
2005-07-28,39144.541666666664
2005-07-29,37906.708333333336
2005-07-30,36421.375
2005-07-31,34792.875
2005-08-01,40480.791666666664
2005-08-02,44364.291666666664
2005-08-03,45903.875
2005-08-04,46858.916666666664
2005-08-05,46255.75
2005-08-06,38851.75
2005-08-07,36678.666666666664
2005-08-08,40141.416666666664
2005-08-09,37971.083333333336
2005-08-10,41036.458333333336
2005-08-11,44564.333333333336
2005-08-12,46423.25
2005-08-13,45570.208333333336
2005-08-14,44383.166666666664
2005-08-15,42484.708333333336
2005-08-16,37617.5
2005-08-17,38579.0
2005-08-18,38430.833333333336
2005-08-19,36645.0
2005-08-20,36476.541666666664
2005-08-21,40212.083333333336
2005-08-22,39653.833333333336
2005-08-23,36404.083333333336
2005-08-24,35510.583333333336
2005-08-25,34669.666666666664
2005-08-26,34696.458333333336
2005-08-27,32094.833333333332
2005-08-28,33811.041666666664
2005-08-29,40036.375
2005-08-30,41508.0
2005-08-31,43472.416666666664
2005-09-01,38631.666666666664
2005-09-02,38023.666666666664
2005-09-03,32283.291666666668
2005-09-04,29756.166666666668
2005-09-05,30472.0
2005-09-06,33960.875
2005-09-07,33905.791666666664
2005-09-08,34879.791666666664
2005-09-09,34289.125
2005-09-10,31104.583333333332
2005-09-11,29648.666666666668
2005-09-12,35565.916666666664
2005-09-13,38069.833333333336
2005-09-14,38358.0
2005-09-15,41229.375
2005-09-16,41212.583333333336
2005-09-17,37170.416666666664
2005-09-18,32781.625
2005-09-19,36502.458333333336
2005-09-20,37446.333333333336
2005-09-21,35542.625
2005-09-22,35163.833333333336
2005-09-23,37649.791666666664
2005-09-24,29637.708333333332
2005-09-25,28024.291666666668
2005-09-26,33966.125
2005-09-27,32746.541666666668
2005-09-28,30761.333333333332
2005-09-29,30989.416666666668
2005-09-30,28805.958333333332
2005-10-01,26309.625
2005-10-02,26317.625
2005-10-03,30627.416666666668
2005-10-04,31699.083333333332
2005-10-05,32360.583333333332
2005-10-06,32971.916666666664
2005-10-07,34163.25
2005-10-08,31039.375
2005-10-09,25969.541666666668
2005-10-10,29142.208333333332
2005-10-11,29859.791666666668
2005-10-12,29654.291666666668
2005-10-13,29834.375
2005-10-14,29661.416666666668
2005-10-15,26853.291666666668
2005-10-16,25421.333333333332
2005-10-17,28804.583333333332
2005-10-18,29297.375
2005-10-19,29333.75
2005-10-20,28969.0
2005-10-21,29160.458333333332
2005-10-22,27190.708333333332
2005-10-23,25776.041666666668
2005-10-24,29879.875
2005-10-25,30927.708333333332
2005-10-26,30927.541666666668
2005-10-27,31065.958333333332
2005-10-28,30633.375
2005-10-29,28454.666666666668
2005-10-30,27117.478260869564
2005-10-31,29793.041666666668
2005-11-01,29758.333333333332
2005-11-02,29586.416666666668
2005-11-03,30148.791666666668
2005-11-04,29186.958333333332
2005-11-05,26355.458333333332
2005-11-06,25584.333333333332
2005-11-07,28739.458333333332
2005-11-08,29570.5
2005-11-09,29825.75
2005-11-10,29711.958333333332
2005-11-11,30422.583333333332
2005-11-12,28133.958333333332
2005-11-13,26512.166666666668
2005-11-14,29056.791666666668
2005-11-15,30001.291666666668
2005-11-16,30036.333333333332
2005-11-17,31422.666666666668
2005-11-18,33156.125
2005-11-19,30593.5
2005-11-20,28494.125
2005-11-21,31676.041666666668
2005-11-22,32564.208333333332
2005-11-23,34082.5
2005-11-24,29597.75
2005-11-25,32793.25
2005-11-26,31485.25
2005-11-27,29087.916666666668
2005-11-28,30143.875
2005-11-29,30144.083333333332
2005-11-30,30402.333333333332
2005-12-01,32723.166666666668
2005-12-02,33865.0
2005-12-03,33114.541666666664
2005-12-04,31942.958333333332
2005-12-05,35526.0
2005-12-06,35872.666666666664
2005-12-07,37123.583333333336
2005-12-08,37437.291666666664
2005-12-09,36406.291666666664
2005-12-10,34064.708333333336
2005-12-11,33028.166666666664
2005-12-12,35782.541666666664
2005-12-13,38528.25
2005-12-14,40631.833333333336
2005-12-15,39818.416666666664
2005-12-16,34877.541666666664
2005-12-17,33348.833333333336
2005-12-18,32912.833333333336
2005-12-19,36629.916666666664
2005-12-20,38378.916666666664
2005-12-21,37886.291666666664
2005-12-22,36699.0
2005-12-23,33539.583333333336
2005-12-24,29846.625
2005-12-25,29574.625
2005-12-26,30070.083333333332
2005-12-27,33007.75
2005-12-28,33308.208333333336
2005-12-29,32189.166666666668
2005-12-30,31865.75
2005-12-31,31430.958333333332
2006-01-01,29582.666666666668
2006-01-02,32050.833333333332
2006-01-03,34110.666666666664
2006-01-04,34266.75
2006-01-05,33205.833333333336
2006-01-06,34126.708333333336
2006-01-07,33270.583333333336
2006-01-08,30830.791666666668
2006-01-09,32197.416666666668
2006-01-10,32269.833333333332
2006-01-11,33046.916666666664
2006-01-12,31383.0
2006-01-13,31836.416666666668
2006-01-14,29258.75
2006-01-15,33018.375
2006-01-16,35930.083333333336
2006-01-17,35725.875
2006-01-18,33019.791666666664
2006-01-19,34223.833333333336
2006-01-20,32126.375
2006-01-21,29165.833333333332
2006-01-22,29940.041666666668
2006-01-23,33827.791666666664
2006-01-24,33468.416666666664
2006-01-25,34490.583333333336
2006-01-26,35980.333333333336
2006-01-27,35300.75
2006-01-28,30551.833333333332
2006-01-29,29565.0
2006-01-30,31025.416666666668
2006-01-31,32465.625
2006-02-01,33282.291666666664
2006-02-02,32719.666666666668
2006-02-03,30811.0
2006-02-04,29287.25
2006-02-05,29028.708333333332
2006-02-06,33919.208333333336
2006-02-07,34415.166666666664
2006-02-08,35223.083333333336
2006-02-09,35504.208333333336
2006-02-10,35282.75
2006-02-11,32671.125
2006-02-12,32630.291666666668
2006-02-13,35888.166666666664
2006-02-14,34746.75
2006-02-15,33281.75
2006-02-16,31766.75
2006-02-17,31000.166666666668
2006-02-18,32825.458333333336
2006-02-19,34536.916666666664
2006-02-20,34873.708333333336
2006-02-21,34847.166666666664
2006-02-22,35008.958333333336
2006-02-23,33423.708333333336
2006-02-24,34050.541666666664
2006-02-25,31801.541666666668
2006-02-26,32948.541666666664
2006-02-27,37045.333333333336
2006-02-28,35589.958333333336
2006-03-01,34127.125
2006-03-02,35097.958333333336
2006-03-03,35113.666666666664
2006-03-04,32720.416666666668
2006-03-05,30335.791666666668
2006-03-06,32883.208333333336
2006-03-07,33176.875
2006-03-08,33212.041666666664
2006-03-09,31275.666666666668
2006-03-10,29479.958333333332
2006-03-11,26222.416666666668
2006-03-12,25796.541666666668
2006-03-13,29231.375
2006-03-14,29304.0
2006-03-15,31965.291666666668
2006-03-16,31861.916666666668
2006-03-17,31113.041666666668
2006-03-18,30186.208333333332
2006-03-19,29707.083333333332
2006-03-20,32757.041666666668
2006-03-21,33906.625
2006-03-22,33353.333333333336
2006-03-23,32280.166666666668
2006-03-24,31651.708333333332
2006-03-25,28987.041666666668
2006-03-26,28442.125
2006-03-27,30905.291666666668
2006-03-28,30735.833333333332
2006-03-29,29847.25
2006-03-30,29686.625
2006-03-31,28850.208333333332
2006-04-01,25821.458333333332
2006-04-02,24793.304347826088
2006-04-03,28941.208333333332
2006-04-04,29572.125
2006-04-05,30679.5
2006-04-06,30217.208333333332
2006-04-07,29588.791666666668
2006-04-08,27337.291666666668
2006-04-09,26897.708333333332
2006-04-10,29370.25
2006-04-11,28985.875
2006-04-12,28589.416666666668
2006-04-13,28467.666666666668
2006-04-14,26782.583333333332
2006-04-15,25497.916666666668
2006-04-16,23453.583333333332
2006-04-17,27440.375
2006-04-18,28356.708333333332
2006-04-19,28587.625
2006-04-20,29168.375
2006-04-21,28037.0
2006-04-22,26758.833333333332
2006-04-23,25409.166666666668
2006-04-24,28377.916666666668
2006-04-25,28779.666666666668
2006-04-26,28415.041666666668
2006-04-27,28846.708333333332
2006-04-28,27895.791666666668
2006-04-29,25422.375
2006-04-30,24689.041666666668
2006-05-01,28228.208333333332
2006-05-02,28624.25
2006-05-03,28750.75
2006-05-04,29644.25
2006-05-05,29940.666666666668
2006-05-06,26602.25
2006-05-07,24578.208333333332
2006-05-08,28185.833333333332
2006-05-09,28509.791666666668
2006-05-10,29174.291666666668
2006-05-11,29064.75
2006-05-12,28823.041666666668
2006-05-13,26013.083333333332
2006-05-14,24544.791666666668
2006-05-15,28649.125
2006-05-16,28878.916666666668
2006-05-17,28949.5
2006-05-18,29279.0
2006-05-19,28306.791666666668
2006-05-20,25596.291666666668
2006-05-21,24890.958333333332
2006-05-22,28208.208333333332
2006-05-23,28503.666666666668
2006-05-24,28885.5
2006-05-25,29281.916666666668
2006-05-26,30499.958333333332
2006-05-27,29010.25
2006-05-28,28844.791666666668
2006-05-29,31915.5
2006-05-30,39967.666666666664
2006-05-31,38957.583333333336
2006-06-01,40028.791666666664
2006-06-02,37622.625
2006-06-03,30363.5
2006-06-04,27022.041666666668
2006-06-05,30643.166666666668
2006-06-06,31481.375
2006-06-07,31306.625
2006-06-08,31584.75
2006-06-09,31762.041666666668
2006-06-10,26780.166666666668
2006-06-11,25472.625
2006-06-12,29801.666666666668
2006-06-13,32320.875
2006-06-14,32887.416666666664
2006-06-15,32721.25
2006-06-16,33538.708333333336
2006-06-17,32537.083333333332
2006-06-18,36188.541666666664
2006-06-19,41122.708333333336
2006-06-20,39142.625
2006-06-21,38553.166666666664
2006-06-22,40701.083333333336
2006-06-23,40401.666666666664
2006-06-24,35041.208333333336
2006-06-25,32242.333333333332
2006-06-26,36756.0
2006-06-27,38235.0
2006-06-28,40276.791666666664
2006-06-29,40125.208333333336
2006-06-30,35990.958333333336
2006-07-01,33801.916666666664
2006-07-02,35867.958333333336
2006-07-03,39551.958333333336
2006-07-04,38016.375
2006-07-05,37936.708333333336
2006-07-06,34791.708333333336
2006-07-07,33838.625
2006-07-08,32249.875
2006-07-09,33215.666666666664
2006-07-10,38916.041666666664
2006-07-11,43289.166666666664
2006-07-12,43543.625
2006-07-13,41577.625
2006-07-14,41988.333333333336
2006-07-15,38086.916666666664
2006-07-16,39661.916666666664
2006-07-17,46962.625
2006-07-18,48221.208333333336
2006-07-19,43492.541666666664
2006-07-20,43184.5
2006-07-21,44045.958333333336
2006-07-22,38117.5
2006-07-23,33814.875
2006-07-24,38355.458333333336
2006-07-25,40270.875
2006-07-26,42720.791666666664
2006-07-27,44590.25
2006-07-28,43258.291666666664
2006-07-29,41338.125
2006-07-30,41868.416666666664
2006-07-31,46390.125
2006-08-01,50224.875
2006-08-02,52229.833333333336
2006-08-03,51823.5
2006-08-04,46678.416666666664
2006-08-05,38798.041666666664
2006-08-06,37087.875
2006-08-07,43360.666666666664
2006-08-08,42089.291666666664
2006-08-09,37886.333333333336
2006-08-10,37719.333333333336
2006-08-11,35640.541666666664
2006-08-12,30436.125
2006-08-13,29547.75
2006-08-14,37238.083333333336
2006-08-15,40229.458333333336
2006-08-16,38855.125
2006-08-17,38725.291666666664
2006-08-18,37833.166666666664
2006-08-19,36228.125
2006-08-20,38426.333333333336
2006-08-21,38715.333333333336
2006-08-22,38550.666666666664
2006-08-23,38900.208333333336
2006-08-24,37977.0
2006-08-25,38787.333333333336
2006-08-26,33907.083333333336
2006-08-27,32954.625
2006-08-28,39120.666666666664
2006-08-29,38863.083333333336
2006-08-30,35157.291666666664
2006-08-31,32693.5
2006-09-01,30272.958333333332
2006-09-02,27128.291666666668
2006-09-03,26729.083333333332
2006-09-04,27846.75
2006-09-05,30995.75
2006-09-06,31925.375
2006-09-07,32992.083333333336
2006-09-08,33669.208333333336
2006-09-09,31964.5
2006-09-10,29603.625
2006-09-11,30873.458333333332
2006-09-12,29896.666666666668
2006-09-13,30096.416666666668
2006-09-14,31224.166666666668
2006-09-15,31360.0
2006-09-16,28912.833333333332
2006-09-17,29125.875
2006-09-18,34306.916666666664
2006-09-19,34072.166666666664
2006-09-20,30706.125
2006-09-21,29343.5
2006-09-22,29127.0
2006-09-23,28515.291666666668
2006-09-24,30015.125
2006-09-25,30846.458333333332
2006-09-26,30097.958333333332
2006-09-27,30282.833333333332
2006-09-28,30739.125
2006-09-29,29138.208333333332
2006-09-30,26100.708333333332
2006-10-01,25729.875
2006-10-02,29030.25
2006-10-03,30706.166666666668
2006-10-04,32471.958333333332
2006-10-05,30347.25
2006-10-06,28972.958333333332
2006-10-07,26372.083333333332
2006-10-08,25399.291666666668
2006-10-09,29381.458333333332
2006-10-10,30431.458333333332
2006-10-11,30225.833333333332
2006-10-12,30059.5
2006-10-13,29059.833333333332
2006-10-14,27135.166666666668
2006-10-15,26683.666666666668
2006-10-16,29969.166666666668
2006-10-17,30317.041666666668
2006-10-18,30365.708333333332
2006-10-19,30080.125
2006-10-20,29591.625
2006-10-21,26622.916666666668
2006-10-22,26392.416666666668
2006-10-23,30012.416666666668
2006-10-24,31365.875
2006-10-25,31220.666666666668
2006-10-26,31272.208333333332
2006-10-27,31479.416666666668
2006-10-28,27842.041666666668
2006-10-29,27765.782608695652
2006-10-30,30600.416666666668
2006-10-31,30438.916666666668
2006-11-01,29643.333333333332
2006-11-02,29791.875
2006-11-03,31495.291666666668
2006-11-04,29828.625
2006-11-05,28712.041666666668
2006-11-06,31507.333333333332
2006-11-07,31034.791666666668
2006-11-08,30649.458333333332
2006-11-09,29771.666666666668
2006-11-10,29009.541666666668
2006-11-11,26846.833333333332
2006-11-12,26934.666666666668
2006-11-13,30582.083333333332
2006-11-14,30129.708333333332
2006-11-15,30120.5
2006-11-16,30635.083333333332
2006-11-17,29580.0
2006-11-18,28483.75
2006-11-19,28357.208333333332
2006-11-20,32470.416666666668
2006-11-21,32794.333333333336
2006-11-22,33364.833333333336
2006-11-23,28803.5
2006-11-24,28031.5
2006-11-25,28034.958333333332
2006-11-26,27727.625
2006-11-27,30550.375
2006-11-28,30941.791666666668
2006-11-29,30810.666666666668
2006-11-30,30524.541666666668
2006-12-01,30318.916666666668
2006-12-02,28810.583333333332
2006-12-03,30031.916666666668
2006-12-04,34303.75
2006-12-05,35869.625
2006-12-06,35141.458333333336
2006-12-07,33420.666666666664
2006-12-08,37583.083333333336
2006-12-09,34526.0
2006-12-10,31315.166666666668
2006-12-11,32987.75
2006-12-12,32841.041666666664
2006-12-13,32350.125
2006-12-14,31953.625
2006-12-15,31790.041666666668
2006-12-16,29773.875
2006-12-17,29620.833333333332
2006-12-18,31483.791666666668
2006-12-19,32957.041666666664
2006-12-20,34593.125
2006-12-21,33991.25
2006-12-22,32802.333333333336
2006-12-23,28530.875
2006-12-24,27927.916666666668
2006-12-25,29086.75
2006-12-26,29896.583333333332
2006-12-27,32318.166666666668
2006-12-28,32975.875
2006-12-29,31722.333333333332
2006-12-30,29565.583333333332
2006-12-31,29281.916666666668
2007-01-01,28250.708333333332
2007-01-02,31820.375
2007-01-03,33547.875
2007-01-04,32471.458333333332
2007-01-05,30990.333333333332
2007-01-06,27321.833333333332
2007-01-07,27250.458333333332
2007-01-08,31724.916666666668
2007-01-09,33895.75
2007-01-10,35362.5
2007-01-11,35807.75
2007-01-12,33499.708333333336
2007-01-13,28671.416666666668
2007-01-14,27385.5
2007-01-15,30410.125
2007-01-16,32602.125
2007-01-17,36733.083333333336
2007-01-18,36999.083333333336
2007-01-19,34732.625
2007-01-20,34100.375
2007-01-21,34859.291666666664
2007-01-22,36928.833333333336
2007-01-23,35677.958333333336
2007-01-24,35555.958333333336
2007-01-25,36415.416666666664
2007-01-26,39864.208333333336
2007-01-27,33993.25
2007-01-28,31540.916666666668
2007-01-29,37525.041666666664
2007-01-30,37538.875
2007-01-31,37521.708333333336
2007-02-01,37150.458333333336
2007-02-02,35436.875
2007-02-03,34214.208333333336
2007-02-04,35128.041666666664
2007-02-05,42147.375
2007-02-06,42751.375
2007-02-07,40749.083333333336
2007-02-08,40964.625
2007-02-09,39649.791666666664
2007-02-10,36083.0
2007-02-11,35583.625
2007-02-12,36509.75
2007-02-13,37775.375
2007-02-14,38663.583333333336
2007-02-15,40483.833333333336
2007-02-16,40110.458333333336
2007-02-17,35730.541666666664
2007-02-18,33931.708333333336
2007-02-19,38644.958333333336
2007-02-20,35532.333333333336
2007-02-21,33162.875
2007-02-22,34414.708333333336
2007-02-23,35798.375
2007-02-24,34289.291666666664
2007-02-25,33392.083333333336
2007-02-26,35503.0
2007-02-27,33993.333333333336
2007-02-28,33682.625
2007-03-01,33747.833333333336
2007-03-02,31704.833333333332
2007-03-03,29454.791666666668
2007-03-04,30985.25
2007-03-05,35239.833333333336
2007-03-06,39195.541666666664
2007-03-07,39415.833333333336
2007-03-08,38323.541666666664
2007-03-09,36013.916666666664
2007-03-10,31108.291666666668
2007-03-11,28178.652173913044
2007-03-12,32023.791666666668
2007-03-13,31002.666666666668
2007-03-14,30162.583333333332
2007-03-15,30131.208333333332
2007-03-16,34323.333333333336
2007-03-17,33187.708333333336
2007-03-18,31827.958333333332
2007-03-19,34385.625
2007-03-20,31715.458333333332
2007-03-21,33388.375
2007-03-22,31415.458333333332
2007-03-23,29801.041666666668
2007-03-24,27685.291666666668
2007-03-25,26695.875
2007-03-26,30395.541666666668
2007-03-27,30058.5
2007-03-28,29125.375
2007-03-29,29856.5
2007-03-30,29814.5
2007-03-31,26881.166666666668
2007-04-01,26897.375
2007-04-02,29539.625
2007-04-03,29164.416666666668
2007-04-04,30705.0
2007-04-05,31803.333333333332
2007-04-06,31117.958333333332
2007-04-07,29988.5
2007-04-08,29212.458333333332
2007-04-09,32240.333333333332
2007-04-10,31987.041666666668
2007-04-11,32055.916666666668
2007-04-12,31514.0
2007-04-13,31089.0
2007-04-14,28264.083333333332
2007-04-15,28931.416666666668
2007-04-16,33173.041666666664
2007-04-17,32434.041666666668
2007-04-18,31516.75
2007-04-19,30467.5
2007-04-20,29423.083333333332
2007-04-21,26501.583333333332
2007-04-22,25526.541666666668
2007-04-23,29768.25
2007-04-24,30526.25
2007-04-25,29293.541666666668
2007-04-26,28884.25
2007-04-27,29187.875
2007-04-28,26196.833333333332
2007-04-29,25224.875
2007-04-30,29477.458333333332
2007-05-01,29335.875
2007-05-02,29655.833333333332
2007-05-03,29111.125
2007-05-04,28834.166666666668
2007-05-05,25924.625
2007-05-06,24908.375
2007-05-07,28758.333333333332
2007-05-08,29337.166666666668
2007-05-09,30809.666666666668
2007-05-10,32379.125
2007-05-11,32749.416666666668
2007-05-12,28793.875
2007-05-13,25278.375
2007-05-14,29052.166666666668
2007-05-15,31351.416666666668
2007-05-16,33169.625
2007-05-17,30107.125
2007-05-18,28719.041666666668
2007-05-19,26066.0
2007-05-20,25723.666666666668
2007-05-21,29493.625
2007-05-22,30048.791666666668
2007-05-23,30772.75
2007-05-24,31966.875
2007-05-25,34150.75
2007-05-26,33165.333333333336
2007-05-27,32042.458333333332
2007-05-28,31817.5
2007-05-29,34010.625
2007-05-30,34997.708333333336
2007-05-31,38503.208333333336
2007-06-01,39057.958333333336
2007-06-02,36547.083333333336
2007-06-03,31543.625
2007-06-04,33350.5
2007-06-05,34617.333333333336
2007-06-06,31780.083333333332
2007-06-07,32830.458333333336
2007-06-08,39475.833333333336
2007-06-09,35827.833333333336
2007-06-10,30184.0
2007-06-11,35516.5
2007-06-12,36424.166666666664
2007-06-13,33834.333333333336
2007-06-14,30187.958333333332
2007-06-15,30370.375
2007-06-16,29948.416666666668
2007-06-17,32951.458333333336
2007-06-18,40692.416666666664
2007-06-19,41249.333333333336
2007-06-20,37315.125
2007-06-21,34794.958333333336
2007-06-22,33297.958333333336
2007-06-23,28802.0
2007-06-24,29529.791666666668
2007-06-25,36936.083333333336
2007-06-26,43170.0
